# VBA tblplayerresult data
# Paste data below:

PlayerResultID	MatchNo	FrameNo	PlayerID	Played	Result	EightBall	OppRating	PlayerRating	WeekNo
624	21	12	12	114	-1	0	1000	1250	4
625	21	13	113	30	-1	0	973	1216	4
626	21	13	30	113	0	0	829	622	4
627	21	14	107	11	0	0	1113	835	4
628	21	14	11	107	-1	0	853	1066	4
629	21	15	103	12	0	0	989	742	4
630	21	15	12	103	-1	0	825	1031	4
631	22	1	39	9	-1	0	1024	1280	4
632	22	1	9	39	0	0	975	731	4
633	22	2	46	8	-1	0	992	1240	4
634	22	2	8	46	0	0	997	748	4
635	22	3	73	6	0	0	1079	809	4
636	22	3	6	73	-1	0	985	1231	4
637	22	4	72	7	0	0	1076	807	4
638	22	4	7	72	-1	0	1081	1351	4
639	22	5	46	61	0	0	1165	874	4
640	22	5	61	46	-1	0	997	1246	4
641	22	6	46	9	-1	0	1024	1280	4
642	22	6	9	46	0	0	997	748	4
643	22	7	72	6	-1	0	1079	1349	4
644	22	7	6	72	0	0	1081	811	4
645	22	8	68	8	0	0	992	744	4
646	22	8	8	68	-1	0	1080	1350	4
647	22	9	39	61	0	0	1165	874	4
648	22	9	61	39	-1	0	975	1219	4
649	22	10	68	7	0	0	1076	807	4
650	22	10	7	68	-1	0	1080	1350	4
651	22	11	73	7	-1	0	1076	1345	4
652	22	11	7	73	0	0	985	739	4
653	22	12	72	8	-1	0	992	1240	4
654	22	12	8	72	0	0	1081	811	4
655	22	13	68	9	-1	0	1024	1280	4
656	22	13	9	68	0	0	1080	810	4
657	22	14	73	61	-1	0	1165	1456	4
658	22	14	61	73	0	0	985	739	4
659	22	15	39	6	-1	0	1079	1349	4
660	22	15	6	39	0	0	975	731	4
661	23	1	2	67	0	0	1275	956	4
662	23	1	67	2	-1	0	926	1158	4
663	23	2	63	22	-1	0	1096	1370	4
664	23	2	22	63	0	0	1109	832	4
665	23	3	1	19	0	0	991	743	4
666	23	3	19	1	-1	0	1084	1355	4
667	23	4	4	20	0	0	1148	861	4
668	23	4	20	4	-1	0	941	1176	4
669	23	5	3	21	-1	0	974	1218	4
670	23	5	21	3	0	0	781	586	4
671	23	6	2	115	-1	0	1000	1250	4
672	23	6	115	2	0	0	926	694	4
673	23	7	63	67	0	0	1275	956	4
674	23	7	67	63	-1	0	1109	1386	4
675	23	8	1	22	0	0	1096	822	4
676	23	8	22	1	-1	0	1084	1355	4
677	23	9	4	19	-1	0	991	1239	4
678	23	9	19	4	0	0	941	706	4
679	23	10	63	20	0	0	1148	861	4
680	23	10	20	63	-1	0	1109	1386	4
681	23	11	3	22	0	0	1096	822	4
682	23	11	22	3	-1	0	781	976	4
683	23	12	2	21	-1	0	974	1218	4
684	23	12	21	2	0	0	926	694	4
685	23	13	4	67	0	0	1275	956	4
686	23	13	67	4	-1	0	941	1176	4
687	23	14	3	19	-1	0	991	1239	4
688	23	14	19	3	0	0	781	586	4
689	23	15	1	20	-1	0	1148	1435	4
690	23	15	20	1	0	0	1084	813	4
691	24	1	16	78	0	0	1038	778	4
692	24	1	78	16	-1	0	1099	1374	4
693	24	2	16	87	0	0	979	734	4
694	24	2	87	16	-1	0	1099	1374	4
695	24	3	16	81	0	0	1023	767	4
696	24	3	81	16	-1	0	1099	1374	4
697	24	4	14	85	-1	0	1041	1301	4
698	24	4	85	14	0	0	886	664	4
699	24	5	15	80	0	0	1007	755	4
700	24	5	80	15	-1	0	1140	1425	4
701	24	6	116	78	-1	0	1038	1298	4
702	24	6	78	116	0	0	1000	750	4
703	24	7	17	87	0	0	979	734	4
704	24	7	87	17	-1	0	921	1151	4
705	24	8	14	81	0	0	1023	767	4
706	24	8	81	14	-1	0	886	1108	4
707	24	9	15	85	-1	0	1041	1301	4
708	24	9	85	15	0	0	1140	855	4
709	24	10	116	80	-1	0	1007	1259	4
710	24	10	80	116	0	0	1000	750	4
711	24	11	17	85	-1	0	1041	1301	4
712	24	11	85	17	0	0	921	691	4
713	24	12	14	78	0	0	1038	778	4
714	24	12	78	14	-1	0	886	1108	4
715	24	13	116	87	0	0	979	734	4
716	24	13	87	116	-1	0	1000	1250	4
717	24	14	17	80	0	0	1007	755	4
718	24	14	80	17	-1	0	921	1151	4
719	24	15	15	81	0	0	1023	767	4
720	24	15	81	15	-1	0	1140	1425	4
721	25	1	81	89	-1	0	1125	1406	5
722	25	1	89	81	0	0	1139	854	5
723	25	2	86	65	-1	0	1130	1412	5
724	25	2	65	86	0	0	1112	834	5
725	25	3	85	66	0	0	987	740	5
726	25	3	66	85	-1	0	946	1182	5
727	25	4	90	24	-1	0	774	968	5
728	25	4	24	90	0	0	852	639	5
729	25	5	87	23	-1	0	972	1215	5
730	25	5	23	87	0	0	1062	796	5
731	25	6	78	89	-1	0	1125	1406	5
732	25	6	89	78	0	0	1056	792	5
733	25	7	77	65	0	0	1130	848	5
734	25	7	65	77	-1	0	818	1022	5
735	25	8	85	23	-1	0	972	1215	5
736	25	8	23	85	0	0	946	710	5
737	25	9	90	66	-1	0	987	1234	5
738	25	9	66	90	0	0	852	639	5
739	25	10	86	24	-1	0	774	968	5
740	25	10	24	86	0	0	1112	834	5
741	25	11	87	65	-1	0	1130	1412	5
742	25	11	65	87	0	0	1062	796	5
743	25	12	81	24	-1	0	774	968	5
744	25	12	24	81	0	0	1139	854	5
745	25	13	78	66	-1	0	987	1234	5
746	25	13	66	78	0	0	1056	792	5
747	25	14	86	23	-1	0	972	1215	5
748	25	14	23	86	0	0	1112	834	5
749	25	15	87	89	-1	0	1125	1406	5
750	25	15	89	87	0	0	1062	796	5
751	26	1	93	10	-1	0	937	1171	5
752	26	1	10	93	0	0	1280	960	5
753	26	2	75	102	-1	0	864	1080	5
754	26	2	102	75	0	0	1086	814	5
755	26	3	96	113	-1	0	889	1111	5
756	26	3	113	96	0	0	1200	900	5
757	26	4	97	103	-1	0	809	1011	5
758	26	4	103	97	0	0	1082	812	5
759	26	5	95	102	-1	0	864	1080	5
760	26	5	102	95	0	0	917	688	5
761	26	6	53	10	-1	0	937	1171	5
762	26	6	10	53	0	0	1001	751	5
763	26	7	93	113	-1	0	889	1111	5
764	26	7	113	93	0	0	1280	960	5
765	26	8	75	103	-1	0	809	1011	5
766	26	8	103	75	0	0	1086	814	5
767	26	9	96	102	-1	0	864	1080	5
768	26	9	102	96	0	0	1200	900	5
769	26	10	97	107	-1	0	811	1014	5
770	26	10	107	97	0	0	1082	812	5
771	26	11	109	107	-1	0	811	1014	5
772	26	11	107	109	0	0	1071	803	5
773	26	12	95	103	-1	0	809	1011	5
774	26	12	103	95	0	0	917	688	5
775	26	13	53	113	-1	0	889	1111	5
776	26	13	113	53	0	0	1001	751	5
777	26	14	109	10	0	0	937	703	5
778	26	14	10	109	-1	0	1071	1339	5
779	26	15	75	107	-1	0	811	1014	5
780	26	15	107	75	0	0	1086	814	5
781	27	1	88	116	0	0	1114	836	5
782	27	1	116	88	-1	0	1237	1546	5
783	27	2	38	15	0	0	1092	819	5
784	27	2	15	38	-1	0	1052	1315	5
785	27	3	48	14	-1	0	893	1116	5
786	27	3	14	48	0	0	811	608	5
787	27	4	35	18	-1	0	795	994	5
788	27	4	18	35	0	0	1214	910	5
789	27	5	83	16	-1	0	930	1162	5
790	27	5	16	83	0	0	1070	802	5
791	27	6	88	27	-1	0	1066	1332	5
792	27	6	27	88	0	0	1237	928	5
793	27	7	38	116	0	0	1114	836	5
794	27	7	116	38	-1	0	1052	1315	5
795	27	8	48	16	-1	0	930	1162	5
796	27	8	16	48	0	0	811	608	5
797	27	9	35	14	0	0	893	670	5
798	27	9	14	35	-1	0	1214	1518	5
799	27	10	83	116	0	0	1114	836	5
800	27	10	116	83	-1	0	1070	1338	5
801	27	11	88	16	-1	0	930	1162	5
802	27	11	16	88	0	0	1237	928	5
803	27	12	38	18	-1	0	795	994	5
804	27	12	18	38	0	0	1052	789	5
805	27	13	48	15	-1	0	1092	1365	5
806	27	13	15	48	0	0	811	608	5
807	27	14	35	27	0	0	1066	800	5
808	27	14	27	35	-1	0	1214	1518	5
809	27	15	83	27	-1	0	1066	1332	5
810	27	15	27	83	0	0	1070	802	5
811	28	1	67	6	0	0	1084	813	5
812	28	1	6	67	-1	0	1224	1530	5
813	28	2	19	28	-1	0	1179	1474	5
814	28	2	28	19	0	0	940	705	5
815	28	3	22	7	-1	0	1099	1374	5
816	28	3	7	22	0	0	1073	805	5
817	28	4	20	61	-1	0	1153	1441	5
818	28	4	61	20	0	0	1117	838	5
819	28	5	106	8	0	0	949	712	5
820	28	5	8	106	-1	0	723	904	5
821	28	6	67	28	-1	0	1179	1474	5
822	28	6	28	67	0	0	1224	918	5
823	28	7	19	7	0	0	1099	824	5
824	28	7	7	19	-1	0	940	1175	5
825	28	8	22	6	0	0	1084	813	5
826	28	8	6	22	-1	0	1073	1341	5
827	28	9	20	8	-1	0	949	1186	5
828	28	9	8	20	0	0	1117	838	5
829	28	10	106	61	-1	0	1153	1441	5
830	28	10	61	106	0	0	723	542	5
831	28	11	67	7	-1	0	1099	1374	5
832	28	11	7	67	0	0	1224	918	5
833	28	12	19	8	0	0	949	712	5
834	28	12	8	19	-1	0	940	1175	5
835	28	13	22	61	-1	0	1153	1441	5
836	28	13	61	22	0	0	1073	805	5
837	28	14	20	28	-1	0	1179	1474	5
838	28	14	28	20	0	0	1117	838	5
839	28	15	106	6	0	0	1084	813	5
840	28	15	6	106	-1	0	723	904	5
841	29	1	13	39	0	0	1054	790	5
842	29	1	39	13	-1	0	1058	1322	5
843	29	2	11	46	-1	0	1071	1339	5
844	29	2	46	11	0	0	1205	904	5
845	29	3	31	72	0	0	1137	853	5
846	29	3	72	31	-1	0	1115	1394	5
847	29	4	12	73	0	0	1139	854	5
848	29	4	73	12	-1	0	1079	1349	5
849	29	5	30	68	-1	0	1032	1290	5
850	29	5	68	30	0	0	909	682	5
851	29	6	13	46	-1	0	1071	1339	5
852	29	6	46	13	0	0	1058	794	5
853	29	7	11	39	0	0	1054	790	5
854	29	7	39	11	-1	0	1205	1506	5
855	29	8	31	46	0	0	1071	803	5
856	29	8	46	31	-1	0	1115	1394	5
857	29	9	12	72	0	0	1137	853	5
858	29	9	72	12	-1	0	1079	1349	5
859	29	10	30	73	-1	0	1139	1424	5
860	29	10	73	30	0	0	909	682	5
861	29	11	13	68	0	0	1032	774	5
862	29	11	68	13	-1	0	1058	1322	5
863	29	12	11	72	-1	0	1137	1421	5
864	29	12	72	11	0	0	1205	904	5
865	29	13	12	68	0	0	1032	774	5
866	29	13	68	12	-1	0	1079	1349	5
867	29	14	30	39	0	0	1054	790	5
868	29	14	39	30	-1	0	909	1136	5
869	29	15	31	73	0	0	1139	854	5
870	29	15	73	31	-1	0	1115	1394	5
871	30	1	2	47	-1	0	1237	1546	5
872	30	1	47	2	0	0	977	733	5
873	30	2	63	59	0	0	1113	835	5
874	30	2	59	63	-1	0	1068	1335	5
875	30	3	1	43	0	0	973	730	5
876	30	3	43	1	-1	0	1046	1308	5
877	30	4	55	99	0	0	1191	893	5
878	30	4	99	55	-1	0	1000	1250	5
879	30	5	4	45	0	0	1060	795	5
880	30	5	45	4	-1	0	974	1218	5
881	30	6	2	59	0	0	1113	835	5
882	30	6	59	2	-1	0	977	1221	5
883	30	7	63	117	0	0	1000	750	5
884	30	7	117	63	-1	0	1068	1335	5
885	30	8	1	47	0	0	1237	928	5
886	30	8	47	1	-1	0	1046	1308	5
887	30	9	55	43	0	0	973	730	5
888	30	9	43	55	-1	0	1000	1250	5
889	30	10	63	99	-1	0	1191	1489	5
890	30	10	99	63	0	0	1068	801	5
891	30	11	4	117	0	0	1000	750	5
892	30	11	117	4	-1	0	974	1218	5
893	30	12	2	45	0	0	1060	795	5
894	30	12	45	2	-1	0	977	1221	5
895	30	13	4	43	0	0	973	730	5
896	30	13	43	4	-1	0	974	1218	5
897	30	14	55	117	0	0	1000	750	5
898	30	14	117	55	-1	0	1000	1250	5
899	30	15	1	59	0	0	1113	835	5
900	30	15	59	1	-1	0	1046	1308	5
901	31	1	10	81	-1	0	1138	1422	6
902	31	1	81	10	0	0	961	721	6
903	31	2	103	78	0	0	1113	835	6
904	31	2	78	103	-1	0	822	1028	6
905	31	3	113	87	0	0	1144	858	6
906	31	3	87	113	-1	0	892	1115	6
907	31	4	118	85	-1	0	962	1202	6
908	31	4	85	118	0	0	1000	750	6
909	31	5	10	80	0	0	1118	838	6
910	31	5	80	10	-1	0	961	1201	6
911	31	6	113	77	0	0	872	654	6
912	31	6	77	113	-1	0	892	1115	6
913	31	7	107	87	0	0	1144	858	6
914	31	7	87	107	-1	0	846	1058	6
915	31	8	119	85	0	0	962	722	6
916	31	8	85	119	-1	0	1000	1250	6
917	31	9	119	85	0	0	962	722	6
918	31	9	85	119	-1	0	1000	1250	6
919	31	10	10	78	-1	0	1113	1391	6
920	31	10	78	10	0	0	961	721	6
921	31	11	113	81	0	0	1138	854	6
922	31	11	81	113	-1	0	892	1115	6
923	31	12	103	87	-1	0	1144	1430	6
924	31	12	87	103	0	0	822	616	6
925	31	13	107	80	-1	0	1118	1398	6
926	31	13	80	107	0	0	846	634	6
927	31	14	103	77	0	0	872	654	6
928	31	14	77	103	-1	0	822	1028	6
929	31	15	107	78	0	0	1113	835	6
930	31	15	78	107	-1	0	846	1058	6
931	32	1	23	38	0	0	1006	754	6
932	32	1	38	23	-1	0	987	1234	6
933	32	2	66	83	0	0	1086	814	6
934	32	2	83	66	-1	0	989	1236	6
935	32	3	89	35	0	0	1046	784	6
936	32	3	35	89	-1	0	1089	1361	6
937	32	4	23	37	-1	0	1191	1489	6
938	32	4	37	23	0	0	987	740	6
939	32	5	66	54	0	0	1227	920	6
940	32	5	54	66	-1	0	989	1236	6
941	32	6	120	88	0	0	1197	898	6
942	32	6	88	120	-1	0	1000	1250	6
943	32	7	23	83	0	0	1086	814	6
944	32	7	83	23	-1	0	987	1234	6
945	32	8	66	38	-1	0	1006	1258	6
946	32	8	38	66	0	0	989	742	6
947	32	9	65	35	-1	0	1046	1308	6
948	32	9	35	65	0	0	1122	842	6
949	32	10	89	37	0	0	1191	893	6
950	32	10	37	89	-1	0	1089	1361	6
951	32	11	120	54	0	0	1227	920	6
952	32	11	54	120	-1	0	1000	1250	6
953	32	12	65	88	0	0	1197	898	6
954	32	12	88	65	-1	0	1122	1402	6
955	32	13	89	83	0	0	1086	814	6
956	32	13	83	89	-1	0	1089	1361	6
957	32	14	120	37	0	0	1191	893	6
958	32	14	37	120	-1	0	1000	1250	6
959	32	15	65	54	-1	0	1227	1534	6
960	32	15	54	65	0	0	1122	842	6
961	33	12	61	30	0	0	990	742	6
962	33	12	30	61	-1	0	1070	1338	6
963	33	13	6	13	-1	0	1001	1251	6
964	33	13	13	6	0	0	1140	855	6
965	33	14	8	12	0	0	954	716	6
966	33	14	12	8	-1	0	980	1225	6
967	33	15	61	31	-1	0	1005	1256	6
968	33	15	31	61	0	0	1070	802	6
969	33	1	9	13	0	0	1001	751	6
970	33	1	13	9	-1	0	987	1234	6
971	33	2	6	11	-1	0	1179	1474	6
972	33	2	11	6	0	0	1140	855	6
973	33	3	8	30	-1	0	990	1238	6
974	33	3	30	8	0	0	980	735	6
975	33	4	9	12	-1	0	954	1192	6
976	33	4	12	9	0	0	987	740	6
977	33	5	7	31	-1	0	1005	1256	6
978	33	5	31	7	0	0	1074	806	6
979	33	6	9	11	0	0	1179	884	6
980	33	6	11	9	-1	0	987	1234	6
981	33	7	61	13	0	0	1001	751	6
982	33	7	13	61	-1	0	1070	1338	6
983	33	8	6	30	0	0	990	742	6
984	33	8	30	6	-1	0	1140	1425	6
985	33	9	7	12	-1	0	954	1192	6
986	33	9	12	7	0	0	1074	806	6
987	33	10	8	31	0	0	1005	754	6
988	33	10	31	8	-1	0	980	1225	6
989	33	11	7	11	0	0	1179	884	6
990	33	11	11	7	-1	0	1074	1342	6
991	34	1	49	2	-1	0	960	1200	6
992	34	1	2	49	0	0	1131	848	6
993	34	2	41	63	-1	0	1086	1358	6
994	34	2	63	41	0	0	1090	818	6
995	34	3	51	1	0	0	971	728	6
996	34	3	1	51	-1	0	1274	1592	6
997	34	4	42	3	-1	0	885	1106	6
998	34	4	3	42	0	0	1088	816	6
999	34	5	49	63	0	0	1086	814	6
1000	34	5	63	49	-1	0	1131	1414	6
1001	34	6	40	4	-1	0	929	1161	6
1002	34	6	4	40	0	0	1031	773	6
1003	34	7	41	2	-1	0	960	1200	6
1004	34	7	2	41	0	0	1090	818	6
1005	34	8	51	63	-1	0	1086	1358	6
1006	34	8	63	51	0	0	1274	956	6
1007	34	9	42	4	-1	0	929	1161	6
1008	34	9	4	42	0	0	1088	816	6
1009	34	10	40	3	-1	0	885	1106	6
1010	34	10	3	40	0	0	1031	773	6
1011	34	11	49	1	0	0	971	728	6
1012	34	11	1	49	-1	0	1131	1414	6
1013	34	12	41	4	-1	0	929	1161	6
1014	34	12	4	41	0	0	1090	818	6
1015	34	13	51	3	-1	0	885	1106	6
1016	34	13	3	51	0	0	1274	956	6
1017	34	14	42	2	-1	0	960	1200	6
1018	34	14	2	42	0	0	1088	816	6
1019	34	15	40	1	-1	0	971	1214	6
1020	34	15	1	40	0	0	1031	773	6
1021	35	1	46	93	0	0	1252	939	6
1022	35	1	93	46	-1	0	1043	1304	6
1023	35	2	72	53	0	0	1027	770	6
1024	35	2	53	72	-1	0	1137	1421	6
1025	35	3	60	108	-1	0	1040	1300	6
1026	35	3	108	60	0	0	1141	856	6
1027	35	4	46	97	-1	0	1072	1340	6
1028	35	4	97	46	0	0	1043	782	6
1029	35	5	73	95	-1	0	944	1180	6
1030	35	5	95	73	0	0	1147	860	6
1031	35	6	72	93	-1	0	1252	1565	6
1032	35	6	93	72	0	0	1137	853	6
1033	35	7	39	53	-1	-1	1027	1386	6
1034	35	7	53	39	0	0	1107	830	6
1035	35	8	111	97	0	0	1072	804	6
1036	35	8	97	111	-1	0	779	974	6
1037	35	9	60	95	0	0	944	708	6
1038	35	9	95	60	-1	0	1141	1426	6
1039	35	10	68	95	-1	0	944	1180	6
1040	35	10	95	68	0	0	1062	796	6
1041	35	11	72	97	-1	0	1072	1340	6
1042	35	11	97	72	0	0	1137	853	6
1043	35	12	73	108	-1	0	1040	1300	6
1044	35	12	108	73	0	0	1147	860	6
1045	35	13	39	93	-1	0	1252	1565	6
1046	35	13	93	39	0	0	1107	830	6
1047	35	14	60	53	0	0	1027	770	6
1048	35	14	53	60	-1	0	1141	1426	6
1049	35	15	39	108	-1	0	1040	1300	6
1050	35	15	108	39	0	0	1107	830	6
1051	36	1	47	67	0	0	1259	944	6
1052	36	1	67	47	-1	0	1199	1499	6
1053	36	2	99	19	-1	0	986	1232	6
1054	36	2	19	99	0	0	1191	893	6
1055	36	3	59	22	0	0	1153	865	6
1056	36	3	22	59	-1	0	1195	1494	6
1057	36	4	43	20	-1	0	1208	1510	6
1058	36	4	20	43	0	0	1081	811	6
1059	36	5	45	21	-1	0	872	1090	6
1060	36	5	21	45	0	0	1144	858	6
1061	36	6	47	19	-1	0	986	1232	6
1062	36	6	19	47	0	0	1199	899	6
1063	36	7	99	22	-1	0	1153	1441	6
1064	36	7	22	99	0	0	1191	893	6
1065	36	8	59	67	0	0	1259	944	6
1066	36	8	67	59	-1	0	1195	1494	6
1067	36	9	43	21	-1	0	872	1090	6
1068	36	9	21	43	0	0	1081	811	6
1069	36	10	45	20	-1	-1	1208	1631	6
1070	36	10	20	45	0	0	1144	858	6
1071	36	11	47	22	0	0	1153	865	6
1072	36	11	22	47	-1	0	1199	1499	6
1073	36	12	99	20	-1	0	1208	1510	6
1074	36	12	20	99	0	0	1191	893	6
1075	36	13	59	21	-1	0	872	1090	6
1076	36	13	21	59	0	0	1195	896	6
1077	36	14	43	19	0	0	986	740	6
1078	36	14	19	43	-1	0	1081	1351	6
1079	36	15	45	67	0	0	1259	944	6
1080	36	15	67	45	-1	0	1144	1430	6
1081	37	1	88	10	-1	0	1017	1271	7
1082	37	1	10	88	0	0	1256	942	7
1083	37	2	38	102	-1	0	863	1079	7
1084	37	2	102	38	0	0	1041	781	7
1085	37	3	48	113	-1	0	859	1074	7
1086	37	3	113	48	0	0	964	723	7
1087	37	4	37	103	-1	0	849	1061	7
1088	37	4	103	37	0	0	1195	896	7
1089	37	5	54	10	-1	0	1017	1271	7
1090	37	5	10	54	0	0	1174	880	7
1091	37	6	88	102	-1	0	863	1079	7
1092	37	6	102	88	0	0	1256	942	7
1093	37	7	38	113	-1	0	859	1074	7
1094	37	7	113	38	0	0	1041	781	7
1095	37	8	48	102	-1	0	863	1079	7
1096	37	8	102	48	0	0	964	723	7
1097	37	9	37	107	-1	0	883	1104	7
1098	37	9	107	37	0	0	1195	896	7
1099	37	10	54	107	-1	0	883	1104	7
1100	37	10	107	54	0	0	1174	880	7
1101	37	11	88	113	-1	0	859	1074	7
1102	37	11	113	88	0	0	1256	942	7
1103	37	12	38	103	-1	0	849	1061	7
1104	37	12	103	38	0	0	1041	781	7
1105	37	13	48	107	-1	0	883	1104	7
1106	37	13	107	48	0	0	964	723	7
1107	37	14	37	10	-1	0	1017	1271	7
1108	37	14	10	37	0	0	1195	896	7
1109	37	15	54	103	-1	0	849	1061	7
1110	37	15	103	54	0	0	1174	880	7
1111	38	1	75	8	0	0	1000	750	7
1112	38	1	8	75	-1	0	1095	1369	7
1113	38	2	93	7	-1	0	1097	1371	7
1114	38	2	7	93	0	0	1232	924	7
1115	38	3	97	28	-1	0	1043	1304	7
1116	38	3	28	97	0	0	1058	794	7
1117	38	4	53	61	-1	0	1067	1334	7
1118	38	4	61	53	0	0	1102	826	7
1119	38	5	98	6	-1	0	1180	1475	7
1120	38	5	6	98	0	0	1036	777	7
1121	38	6	96	8	0	0	1000	750	7
1122	38	6	8	96	-1	0	1155	1444	7
1123	38	7	75	28	0	0	1043	782	7
1124	38	7	28	75	-1	0	1095	1369	7
1125	38	8	97	7	0	0	1097	823	7
1126	38	8	7	97	-1	0	1058	1322	7
1127	38	9	93	6	-1	0	1180	1475	7
1128	38	9	6	93	0	0	1232	924	7
1129	38	10	53	7	-1	0	1097	1371	7
1130	38	10	7	53	0	0	1102	826	7
1131	38	11	98	61	0	0	1067	800	7
1132	38	11	61	98	-1	0	1036	1295	7
1133	38	12	97	8	-1	0	1000	1250	7
1134	38	12	8	97	0	0	1058	794	7
1135	38	13	93	61	-1	0	1067	1334	7
1136	38	13	61	93	0	0	1232	924	7
1137	38	14	75	6	-1	0	1180	1475	7
1138	38	14	6	75	0	0	1095	821	7
1139	38	15	53	28	0	0	1043	782	7
1140	38	15	28	53	-1	0	1102	1378	7
1141	39	1	2	116	-1	0	1318	1648	7
1142	39	1	116	2	0	0	958	718	7
1143	39	2	63	27	-1	0	1055	1319	7
1144	39	2	27	63	0	0	1124	843	7
1145	39	3	1	32	-1	0	1074	1342	7
1146	39	3	32	1	0	0	1096	822	7
1147	39	4	3	16	0	0	929	697	7
1148	39	4	16	3	-1	0	928	1160	7
1149	39	5	4	14	-1	0	931	1164	7
1150	39	5	14	4	0	0	942	706	7
1151	39	6	2	17	-1	0	920	1150	7
1152	39	6	17	2	0	0	958	718	7
1153	39	7	63	116	0	0	1318	988	7
1154	39	7	116	63	-1	0	1124	1405	7
1155	39	8	4	116	-1	0	1318	1648	7
1156	39	8	116	4	0	0	942	706	7
1157	39	9	1	16	0	0	929	697	7
1158	39	9	16	1	-1	0	1096	1370	7
1159	39	10	63	32	-1	0	1074	1342	7
1160	39	10	32	63	0	0	1124	843	7
1161	39	11	3	14	-1	0	931	1164	7
1162	39	11	14	3	0	0	928	696	7
1163	39	12	2	27	-1	0	1055	1319	7
1164	39	12	27	2	0	0	958	718	7
1165	39	13	4	17	0	0	920	690	7
1166	39	13	17	4	-1	0	942	1178	7
1167	39	14	3	27	-1	0	1055	1319	7
1168	39	14	27	3	0	0	928	696	7
1169	39	15	1	14	-1	0	931	1164	7
1170	39	15	14	1	0	0	1096	822	7
1171	40	1	85	46	0	0	1055	791	7
1172	40	1	46	85	-1	0	1011	1264	7
1173	40	2	121	73	0	0	1143	857	7
1174	40	2	73	121	-1	0	1000	1250	7
1175	40	3	90	72	0	0	1161	871	7
1176	40	3	72	90	-1	0	1044	1305	7
1177	40	4	87	39	0	0	1190	892	7
1178	40	4	39	87	-1	0	1131	1414	7
1179	40	5	80	60	0	0	1096	822	7
1180	40	5	60	80	-1	0	1103	1379	7
1181	40	6	86	46	0	0	1055	791	7
1182	40	6	46	86	-1	0	1186	1482	7
1183	40	7	77	46	0	0	1055	791	7
1184	40	7	46	77	-1	0	927	1159	7
1185	40	8	121	72	-1	0	1161	1451	7
1186	40	8	72	121	0	0	1000	750	7
1187	40	9	86	73	0	0	1143	857	7
1188	40	9	73	86	-1	0	1186	1482	7
1189	40	10	85	60	-1	0	1096	1370	7
1190	40	10	60	85	0	0	1011	758	7
1191	40	11	90	39	0	0	1190	892	7
1192	40	11	39	90	-1	0	1044	1305	7
1193	40	12	87	72	-1	0	1161	1451	7
1194	40	12	72	87	0	0	1131	848	7
1195	40	13	80	39	0	0	1190	892	7
1196	40	13	39	80	-1	0	1103	1379	7
1197	40	14	77	73	-1	0	1143	1429	7
1198	40	14	73	77	0	0	927	695	7
1199	40	15	121	60	-1	0	1096	1370	7
1200	40	15	60	121	0	0	1000	750	7
1201	41	1	19	13	0	0	1060	795	7
1202	41	1	13	19	-1	0	981	1226	7
1203	41	2	67	11	-1	0	1199	1499	7
1204	41	2	11	67	0	0	1283	962	7
1205	41	3	106	31	-1	0	1012	1265	7
1206	41	3	31	106	0	0	875	656	7
1207	41	4	22	33	0	0	778	584	7
1208	41	4	33	22	-1	0	1170	1462	7
1209	41	5	20	30	0	0	1052	789	7
1210	41	5	30	20	-1	0	1082	1352	7
1211	41	6	21	13	0	0	1060	795	7
1212	41	6	13	21	-1	0	852	1065	7
1213	41	7	67	33	0	0	778	584	7
1214	41	7	33	67	-1	0	1283	1604	7
1215	41	8	22	11	-1	0	1199	1499	7
1216	41	8	11	22	0	0	1170	878	7
1217	41	9	20	31	-1	0	1012	1265	7
1218	41	9	31	20	0	0	1082	812	7
1219	41	10	106	30	0	0	1052	789	7
1220	41	10	30	106	-1	0	875	1094	7
1221	41	11	67	31	-1	0	1012	1265	7
1222	41	11	31	67	0	0	1283	962	7
1223	41	12	21	33	-1	0	778	972	7
1224	41	12	33	21	0	0	852	639	7
1225	41	13	22	30	0	0	1052	789	7
1226	41	13	30	22	-1	0	1170	1462	7
1227	41	14	19	11	0	0	1199	899	7
1228	41	14	11	19	-1	0	981	1226	7
1229	41	15	20	13	0	0	1060	795	7
1230	41	15	13	20	-1	0	1082	1352	7
1231	42	1	43	40	-1	0	1080	1350	7
1232	42	1	40	43	0	0	1074	806	7
1233	42	2	117	100	-1	0	860	1075	7
1234	42	2	100	117	0	0	1195	896	7
1235	42	3	47	84	-1	0	1000	1250	7
1236	42	3	84	47	0	0	1109	832	7
1237	42	4	44	51	-1	0	1237	1546	7
1238	42	4	51	44	0	0	1144	858	7
1239	42	5	45	52	-1	0	1000	1250	7
1240	42	5	52	45	0	0	1164	873	7
1241	42	6	43	100	-1	0	860	1075	7
1242	42	6	100	43	0	0	1074	806	7
1243	42	7	117	40	0	0	1080	810	7
1244	42	7	40	117	-1	0	1195	1494	7
1245	42	8	47	51	0	0	1237	928	7
1246	42	8	51	47	-1	0	1109	1386	7
1247	42	9	44	52	-1	0	1000	1250	7
1248	42	9	52	44	0	0	1144	858	7
1249	42	10	45	84	-1	0	1000	1250	7
1250	42	10	84	45	0	0	1164	873	7
1251	42	11	117	51	-1	0	1237	1546	7
1252	42	11	51	117	0	0	1195	896	7
1253	42	12	47	52	0	0	1000	750	7
